PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
GREENHEART PILES FREIGHT COLLECT ALL LOC AL CHARGES AT DESTINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIGH,WILLIAM G. MOORE & SON INC,WILLIAM G. MOORE & SON INC,DURABLE WOOD PRODUCTS ENT.,06/29/2013,23180,10536,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM RIO GRANDE,Jamaica,WGM 8091,"OF DELAWARE 218 SCHANCK ROAD, PO BO X 6309 FREEHOLD NEW JERSEY 07728 US A",81 STONE AVENUE SECTION M CAMPBELLV ILLE GEORGETOWN GUYANA,7728,1,ZCSU2549704,4200,36,PCS,15,CF,ZIMUGTG06242, , ,47E,CTA242332 ZZZC913613,MALTA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
PIECES 58--60- ROUND GREENHEART PILES (PO # 1074) PIECES 58--60- ROUND GREENHEART PILES (PO # 1074),TROPICAL TIMBERWOODS INC,TROPICAL TIMBERWOODS INC,TIMBERWOOD PRODUCTS INC,05/29/2013,97001,44091,Port Bustamante,"New York, New York",SPICA,Jamaica,NO MARKS NO MARKS NO MARKS NO MARKS,15476 NW 77TH CT STE 217 MIAMI LAKES FL 33016-5823 USA,48 COVENT GARDEN GUYANA GUY,33016,2,SMLU6410890 SMLU6412358, ,24,CNT,0, ,SMLU3391300A, , ,148, ,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,TROPICAL TIMBERWOODS INC,14335 COMMERCE WAY MIAMI LAKES FL 33016-1502 USA,GEORGETOWN
GREENHEART PILES-CHLOROCARDIUM RODIEI-15 44 LINEAR FT WAMARADAN LUMBER - DICORYNIA GUIANENSIS - 8718BM,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADE-LINC,05/25/2013,47950,21795,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM TEXAS,Jamaica,NO MARKS NO NUMBERS NO MARKS NO NUMBERS,578 SOUND AVENUE WADING RIVER NY 1 1792 USA TEL:631 929 3197,"LOT 37 PUBLIC ROAD LAND OF CANAAN, EAST BANK DEMERARA GUYANA", ,2,CLHU4407790 FCIU8560721,4200 4500,188,PCS,43,CF,ZIMUGTG06105, , ,19E,CTA233465 ZZC20904K CTA233464 ZZC15842K,MARSHALL ISLANDS, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
DRESSED GREENHEART LUMBER FREIGHT PREPAI D ALL LOCAL CHARGES AT DESTINATION FOR CO NSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIG H,TIMBER HOLDINGS USA,TIMBER HOLDINGS USA INTL,SOUTH AMERICAN LUMBER,05/25/2013,14730,6695,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM TEXAS,Jamaica,NO MARKS NO NUMBERS,451 SOUTH RIVER ROAD P O BOX 10069 BEDFORD NH 03110 USA,21 LAND OF CANAAN EAST BANK DEMERA RA GUYANA,10069,1,ZCSU8340753,4500,909,PCS,17,CF,ZIMUGTG06119, , ,19E,CTA233535 ZZC15846K,MARSHALL ISLANDS, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
ROUGH SAWN GREENHEART LUMBER FREIGHT COL LECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO W EIGH,SPECIALTY WOOD PRODUCTS LLC, ,SOUTH AMERICAN LUMBER,05/25/2013,24740,11245,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM TEXAS,Jamaica,NO MARKS NO NUMBERS,PO BOX 623 MERRICK NY 11566 USA,21 LAND OF CANAAN EAST BANK DEMERA RA GUYANA,11566,1,ZCSU8485130,4500,160,PCS,20,CF,ZIMUGTG06120, , ,19E,CTA233536 ZZC20915K,MARSHALL ISLANDS, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,DOMINIC AMMERMAN TEL:416-724-1093,GEORGETOWN
ROUGH SAWN GREENHEART LUMBER FREIGHT COL LECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO W EIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,PURUNI WOOD PRODUCTS INC,05/25/2013,23500,10682,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM TEXAS,Jamaica,NO MARKS NO NUMBERS,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,58 INDUSTRIAL EASTATE BETERVERWAGTI NG EAST COAST DEMERARA GUYANA SOUTH AMERICA,11792,1,ZCSU8377351,4500,39,PCS,0, ,ZIMUGTG06122, , ,19E,CTA238309 ZZC15789K,MARSHALL ISLANDS, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
(1 PIECE 24- X 6' X 12' R/S GREENHEART L UMBER 144BF) (24 PIECES 24- X 12' X 12' R /S GREENHEART LUMBER 6912BF) (1 PIECE 24- X 6' X 12' R/S GREENHEART L UMBER 144BF) (24 PIECES 24- X 12' X 12' R /S GREENHEART LUMBER 6912BF) (33 PIECES 24- X 6' X 12' R/S GREENHEART LUMBER 4752BF) (10 PIECES 10- X 12' X 14 ' R/S GREENHEART LUMBER 1400BF) (1 PIECE 24- X 6' X 12' R/S GREENHEART L UMBER 144BF) (24 PIECES 24- X 12' X 12' R /S GREENHEART LUMBER 6912BF) (17 PIECES 24- X 6' X 12' R/S GREENHEART LUMBER 2448BF) (5 PIECES 24- X 12' X 12' R/S GREENHEART LUMBER 1440BF) (10 PIECES 25- X 12' X 12' R/S GREENHEART LUMBER 30 00BF) (1 PIECE 24- X 6' X 12' R/S GREENHEART L UMBER 144BF) (24 PIECES 24- X 12' X 12' R /S GREENHEART LUMBER 6912BF) (1 PIECE 24- X 6' X 12' R/S GREENHEART L UMBER 144BF) (24 PIECES 24- X 12' X 12' R /S GREENHEART LUMBER 6912BF),"TROPICAL TIMBERWOOD, INC", ,"TIMBERWOOD PRODUCT, INC",05/25/2013,149840,68109,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM TEXAS,Jamaica,(PO 1073) (PO 1073) (PO 1073) (PO 1073) (PO 1073) (PO 1073) (PO 1073),15476 NW 77TH COURT # 217 MIAMI LAK ES FL 33016 USA TEL:305 820 1828,48 COVENT GARDEN EAST BANK DEMERARA GUYANA TEL:592 261 0009 FAX:592 26 1 0010,33016,7,ZCSU8186062 ZCSU7037640 TGHU9348843 ZCSU8904160 ZCSU8481978 TCNU7262395 ZCSU8217815,4500 4500 4500 4500 4500 4500 4500,200,PCS,0, ,ZIMUGTG06154, , ,19E,CTA238185 ZZZC912232 CTA238184 ZZZC912225 CTA238186 ZZZC912227 CTA238181 ZZC20971K CTA238182 ZZC20962K CTA238187 ZZZC912237 CTA238183 ZZZC912221,MARSHALL ISLANDS, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,"TROPICAL TIMBERWOOD, INC","C/O RICHARD MURRAY COMPANY INC 109 CONCEPTION STREET, MOBILE AL 36601, USA TEL:251 432 5549 FAX:251 432",GEORGETOWN
GREENHEART PILES-CHLOROCARDIUM RODIEI-11 60 LINEAR FT FREIGHT COLLECT ALL LOCAL CH ARGES AT DESTINATION FOR CONSIGNEE-S ACCO UNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADE-LINC,05/14/2013,24310,11050,Port Bustamante,"New York, New York",ZIM ONTARIO,Jamaica,NO MARKS NO NUMBERS,578 SOUND AVENUE WADING RIVER NY 1 1792 USA TEL:631 929 3197,"LOT 37 PUBLIC ROAD LAND OF CANAAN, EAST BANK DEMERARA GUYANA", ,1,ZCSU8497634,4500,58,PCS,21,CF,ZIMUGTG06032, , ,19W,CTA231840 ZZC13048K,GEORGIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
DRESSED GREENHEART LUMBER FREIGHT PREPAI D ALL LOCAL CHARGES AT DESTINATION FOR CO NSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIG H,TIMBER HOLDINGS USA,TIMBER HOLDINGS USA INTL,SOUTH AMERICAN LUMBER,05/14/2013,18490,8405,Port Bustamante,"New York, New York",ZIM ONTARIO,Jamaica,NO MARKS NO NUMBERS,451 SOUTH RIVER ROAD P O BOX 10069 BEDFORD NH 03110 USA,21 LAND OF CANAAN EAST BANK DEMERA RA GUYANA TEL:592 692 4811,10069,1,ZCSU8749818,4500,1150,PCS,22,CF,ZIMUGTG06073, , ,19W,CTA231839 ZZC15859K,GEORGIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
GREENHEART PILES GREENHEART PILES,WILLIAM G. MOORE & SON INC,WILLIAM G. MOORE & SON INC,DURABLE WOOD PRODUCTS ENT.,05/14/2013,39980,18173,Port Bustamante,"New York, New York",ZIM ONTARIO,Jamaica,WGM 8062 WGM 8061,"OF DELAWARE 218 SCHANCK ROAD, PO BO X 6309 FREEHOLD NEW JERSEY 07728 US A",81 STONE AVENUE SECTION M CAMPBELLV ILLE GEORGETOWN GUYANA,7728,2,ZCSU8670930 FCIU8645618,4500 4500,60,PCS,26,CF,ZIMUGTG06075, , ,19W,CTA233095 ZZC15897K CTA233065 ZZC15898K,GEORGIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
PIECES 39- ROUND GREENHEART PILES (PO # 1072) PIECES 39- ROUND GREENHEART PILES (PO # 1072),TROPICAL TIMBERWOODS INC,TROPICAL TIMBERWOODS INC,TIMBERWOOD PRODUCTS INC,05/08/2013,88183,40083,Demerara,"Miami, Florida",BIRK,Guyana,NO MARKS NO MARKS NO MARKS NO MARKS,15476 NW 77TH CT STE 217 MIAMI LAKES FL 33016-5823 USA,48 COVENT GARDEN GUYANA GUY,33016,2,SMLU7836319 SMLU7858004, ,44,CNT,0, ,SMLU3381907A, , ,183,232367 G1233103 232368 G1233102,ANTIGUA AND BARBUDA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,TROPICAL TIMBERWOODS INC,15476 NW 77TH CT STE 217 MIAMI LAKES FL 33016-5823 USA,GEORGETOWN
2' X 4' DRESSED GREENHEART LUMBER FREIGH T PREPAID ALL LOCAL CHARGES AT DESTINATIO N FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIGH,TIMBER HOLDINGS USA,TIMBER HOLDINGS USA INTL,SOUTH AMERICAN LUMBER,05/07/2013,18140,8245,Port Bustamante,"New York, New York",NYK REMUS,Jamaica,NO MARKS NO NUMBERS,451 SOUTH RIVER ROAD P O BOX 10069 BEDFORD NH 03110 USA,21 LAND OF CANAAN EAST BANK DEMERA RA GUYANA,10069,1,ZCSU8689719,4500,1060,PCS,20,CF,ZIMUGTG06048, , ,23W,CTA232791 ZZC13049K,PANAMA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
ROUND GREENHEART PILES  1215 LIN FT LEN GTHS 30- - 38- FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE-S AC COUNT SAID TO BE SAID TO WEIGH,WILLIAM G. MOORE & SON INC OF,WILLIAM G. MOORE & SON INC,GS FOREST RESOURCES INC.,05/07/2013,18410,8368,Port Bustamante,"New York, New York",NYK REMUS,Jamaica,WHITE ENDS,"DELAWARE 218 SCHANCK ROAD, PO BOX 6 309 FREEHOLD NEW JERSEY 07728 USA T EL:732-303-6049 FAX:732-303-6075",20 BEL AIR PROMENADE PRASHAD NAGAR GEORGETOWN GUYANA TEL:592 218 0085 / 592 626 7493 FAX:592 218 0054,7728,1,ZCSU2736710,4200,37,PCS,16,CF,ZIMUGTG06055, , ,23W,CTA232843 ZZC13072K,PANAMA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
ROUND GREENHEART PILES  1087 LIN FT LE NGTHS 16- - 39- FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE-S A CCOUNT SAID TO BE SAID TO WEIGH,WILLIAM G. MOORE & SON INC OF,WILLIAM G. MOORE & SON INC,GS FOREST RESOURCES INC.,05/07/2013,19360,8800,Port Bustamante,"New York, New York",NYK REMUS,Jamaica,WHITE ENDS,"DELAWARE 218 SCHANCK ROAD, PO BOX 6 309 FREEHOLD NEW JERSEY 07728 USA T EL:732-303-6049 FAX:732-303-6075",20 BEL AIR PROMENADE PRASHAD NAGAR GEORGETOWN GUYANA TEL:592 218 0085 / 592 626 7493 FAX:592 218 0054,7728,1,ZCSU2618554,4200,40,PCS,14,CF,ZIMUGTG06056, , ,23W,CTA232844 ZZC13073K,PANAMA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
GREENHEART PILES GREENHEART PILES,WILLIAM G. MOORE & SON INC,WILLIAM G. MOORE & SON INC,DURABLE WOOD PRODUCTS ENT.,04/23/2013,38670,17577,Port Bustamante,"New York, New York",JULIETTE RICKMERS,Jamaica,WGM 8062 WGM 8062,"OF DELAWARE 218 SCHANCK ROAD, PO BO X 6309 FREEHOLD NEW JERSEY 07728 US A",81 STONE AVENUE SECTION M CAMPBELLV ILLE GEORGETOWN GUYANA,7728,2,ZCSU8644777 ZCSU8638096,4500 4500,55,PCS,30,CF,ZIMUGTG05970, , ,3W,CTA231419 ZZC12181K CTA231418 ZZC12178K,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
(22 PIECES) ROUGH SAWN GREENHEART LUMBER FREIGHT COLLECT ALL LOCAL CHARGES AT DES TINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIGH,WILLIAM G. MOORE & SON INC,WILLIAM G. MOORE & SON INC,VARIETY WOODS & GREENHEART LIMITED,04/23/2013,19860,9027,Port Bustamante,"New York, New York",JULIETTE RICKMERS,Jamaica,WGM/8062/WAXED ENDS,"218 SCHANCK ROAD, PO BOX 6309 FREEH OLD NEW JERSEY 07728 USA TEL:732-30 3-6049 FAX:732-303-6075",99 LALUNI STREET QUEENSTOWN GEORGET OWN GUYANA,7728,1,INKU2615182,4500,12,BDL,15,CF,ZIMUGTG05986, , ,3W,CTA224576 ZZC13213K,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
(22 PIECES) ROUGH SAWN GREENHEART LUMBER - 6336 BOARD FEET FREIGHT COLLECT ALL LO CAL CHARGES AT DESTINATION FOR CONSIGNEE- S ACCOUNT SAID TO BE SAID TO WEIGH,WILLIAM G. MOORE & SON INC,WILLIAM G. MOORE & SON INC,VARIETY WOODS & GREENHEART LIMITED,04/23/2013,19390,8814,Port Bustamante,"New York, New York",JULIETTE RICKMERS,Jamaica,WGM/8062/WAXED ENDS,"OF DELAWARE 218 SCHANCK ROAD, PO BO X 6309 FREEHOLD NEW JERSEY 07728 US A TEL:732-303-6049 FAX:732-303-607",99 LALUNI STREET QUEENSTOWN GEORGET OWN GUYANA,7728,1,ZCSU8256051,4500,12,BDL,15,CF,ZIMUGTG06003, , ,3W,CTA231356 ZZC13159K,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
DRESSED GREENHEART LUMBER (TOTAL CBM SHI PPER DECLARED IS 15.48987M3) FREIGHT COLL ECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WE IGH,TANSEI CORPORATION,TANSEI CORPORATION,BULKAN TIMBER WORKS INC.,04/19/2013,17370,7895,Port Bustamante,"Long Beach, California",NORTH SEA,Jamaica,TANSEI 1 (ONE),"2-87, 1-CHOME, HIRABAYASHI-MINAMI S UMINOE-KU OSAKA 559-0025 JAPAN",65 BELAIR ESTATE GEORGETOWN GUYANA TEL:592 261 3391/592 261 3392, ,1,TGHU3324649,2200,818,PCS,15,CF,ZIMUGTG05955, , ,149W,CTA224303 ZZC12148K,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,TANSEI CORPORATION,"2-87, 1-CHOME, HIRABAYASHI-MINAMI S UMINOE-KU OSAKA 559-0025 JAPAN",GEORGETOWN
PIECES 39- ROUND GREENHEART PILES (PO # 1051) PIECES 39- ROUND GREENHEART PILES (PO # 1051) PIECES 39- ROUND GREENHEART PILES (PO # 1051),TROPICAL TIMBERWOODS INC,TROPICAL TIMBERWOODS INC,TIMBERWOOD PRODUCTS INC,04/05/2013,132274,60125,Demerara,"Miami, Florida",SANDWIG,Guyana,NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,15476 NW 77TH CT STE 217 MIAMI LAKES FL 33016-5823 USA,48 COVENT GARDEN GUYANA GUY,33016,3,TGHU8480264 FCIU8028107 TRLU5741831, ,66,CNT,0, ,SMLU3353277A, , ,35,223653 G1232214 228205 G1232219 224109 G1232285,ANTIGUA AND BARBUDA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,TROPICAL TIMBERWOODS INC,14335 COMMERCE WAY MIAMI LAKES FL 33016-1502 USA,GUYANA
DRESSED SAWN GREENHEART LUMBER DRESSED SAWN GREENHEART LUMBER,TIMBER HOLDINGS, ,SOUTH AMERICAN LUMBER,04/02/2013,32950,14977,Port Bustamante,"New York, New York",ZIM SHANGHAI,Jamaica,NO MARKS NO NUMBERS NO MARKS NO NUMBERS,451 SOUTH RIVER ROAD P.O BOX 10069 BEDFORD NH 013110 U.S.A,21 LAND OF CANAAN EAST BANK DEMERA RA GUYANA,10069,2,ZCSU8542501 ZCSU8697946,4500 4500,2120,PCS,40,CF,ZIMUGTG05936, , ,41W,ZZC02935K ZZC12083K CTA223927 ZZC12073K,HONG KONG, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
DRESSED GREENHEART LUMBER KILN DRIED (TO TAL CBM SHIPPER DECLARED 18.459495) FREIG HT COLLECT ALL LOCAL CHARGES AT DESTINATI ON FOR CONSIGNEE-S ACCOUNT SAID TO BE SAI D TO WEIGH,TANSEI CORPORATION,TANSEI CORPORATION,BULKAN TIMBER WORKS INC.,03/25/2013,18880,8582,Port Bustamante,"Long Beach, California",ZIM BARCELONA,Jamaica,TANSEI 1(ONE),"2-87, 1-CHOME HIRABAYASHI-MINAMI SU MINOE-KU OSAKA 599-0025 JAPAN",65 BELAIR ESTATE GEORGETOWN GUYANA, ,1,FSCU6707983,4500,1749,PCS,18,CF,ZIMUGTG05878, , ,40W,CTA223148 ZZC05869K,ISRAEL, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,TANSEI CORPORATION,"2-87, 1-CHOME, HIRABAYASHI-MINAMI S UMINOE-KU OSAKA 599-0025 JAPAN",GEORGETOWN
GREENHEART PILINGS - 1248 LF GREENHEART PILINGS - 1365 LF GREENHEART PILINGS - 1131 LF,SPECIALTY WOOD PRODUCTS, ,SOUTH AMERICAN LUMBER,03/19/2013,51800,23545,Port Bustamante,"New York, New York",NYK DEMETER,Jamaica,NO MARKS NO NUMBERS NO MARKS NO NUMBERS NO MARKS NO NUMBERS,PO BOX 623 MERRICK NY 11566 USA,21 LAND OF CANAAN EAST BANK DEMERA RA GUYANA,11566,3,ZCSU8771679 CRSU9077247 FSCU6554354,4500 4500 4500,154,PCS,0, ,ZIMUGTG05914, , ,31W,CTA223345 ZZC12206K CTA223344 ZZC12207K CTA223343 ZZC12219K,PANAMA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,DOMINIC AMMERMAN TEL:516-4584800,GEORGETOWN
"(17 PIECES 20- X 8' X 12' R/S GREENHEART LUMBER - 2720BF) (15 PIECES 39- GREENHEA RT PILES - 585 LF) 9- - 20- X 3' X 8', 4' X 10', 6' X 12' 8 ' X 12' & 12' X 12' R/S GREENHEART LUMBER - 7717 BF)","TROPICAL TIMBERWOOD, INC", ,"TIMBERWOOD PRODUCT, INC",03/13/2013,41530,18877,Port Bustamante,"New York, New York",NYK DENEB,Jamaica,(PO 1065) (PO 1065),15476 NW 77TH COURT # 217 MIAMI LAK ES FL 33016 USA TEL:305 820 1828,48 COVENT GARDEN EAST BANK DEMERARA GUYANA TEL:592 261 0009 FAX:592 26 1 0010,33016,2,ZCSU8419884 ZCSU8311971,4500 4500,198,PCS,0, ,ZIMUGTG05861, , ,33W,CTA223100 ZZC02936K CTA223101 ZZC02937K,PANAMA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,"TROPICAL TIMBERWOOD, INC","C/O RICHARD MURRAY COMPANY INC 109 CONCEPTION STREET, MOBILE AL 36601, USA TEL:251 432 5549 FAX:251 432",GEORGETOWN
(81 PIECES ROUGH SAWN GREENHEART SECTION S) FREIGHT COLLECT ALL LOCAL CHARGES AT D ESTINATION FOR CONSIGNEE-S ACCOUNT SAID T O BE SAID TO WEIGH,WILLIAM G. MOORE & SON INC,WILLIAM G. MOORE & SON INC,VARIETY WOODS & GREENHEART LIMITED,02/22/2013,18770,8532,Port Bustamante,"New York, New York",ZIM PIRAEUS,Jamaica,WGM/8032/WAXED ENDS,"OF DELAWARE 218 SCHANCK ROAD, PO BO X 6309, FREEHOLD NEW JERSEY 07728 U SA TEL:732-303-6049 FAX:732-303-60",99 LALUNI STREET QUEENSTOWN GEORGET OWN GUYANA,7728,1,ZCSU2797594,4200,14,BDL,15,CF,ZIMUGTG05832, , ,41W,CTA228320 ZZC03869K,HONG KONG, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
GREENHEART PILES (CHLOROCADIUM RODIEI) 919 LINEAR FEET GREENHEART PILES (CHLOROCADIUM RODIEI) 922 LINEAR FEET,NEPTUNE STRUCTURES & SUPPLIES, ,BARAKAT TIMBERS & TRADING CO.,01/25/2013,79400,36091,Demerara,"Port Everglades, Florida",VEGA SACHSEN,Guyana,24 PIECES No Marks No Marks 24 PIECES No Marks No Marks,"INC, 8516 N.W 66 STREET, MIAMI FLORIDA, USA",LTD. - CHARITY POMEROON ESSEQUIBO GEORGETOWN GUYANA, ,2,GESU6913383 SEFU4209360,45G0 45G0,48,PCS,1059,CF,SEFNGEOPVS11323, , ,124,087990 NA 087987 NA,LIBERIA, ,SEFN,SEAFREIGHT LINE LTD,MIAMI,FL,33172,2800 NW 105TH AVE,LINCOLN BLACKWOOD CB,"8578 NW 23RD STREET, MIAMI FL 33122 USA","GEORGETOWN, GUYAN"
28- - 37- ROUND GREENHEART PILES (857 LF ) 28- - 37- ROUND GREENHEART PILES (870 LF ),"TROPICAL TIMBERWOOD, INC.", ,"TIMBERWOOD PRODUCT, INC",01/22/2013,35950,16341,Port Bustamante,"New York, New York",ZIM SHANGHAI,Jamaica,(PO 1049) (PO 1049),"15476 NW 77TH COURT, # 217 MIAMI LA KES FL 33016 USA TEL:305-820-1828",48 COVENT GARDEN EAST BANK DEMERARA GUYANA TEL:592 261 0009 FAX:592 26 1 0010,33016,2,ZCSU8560341 TCNU8755966,4500 4500,53,PCS,0, ,ZIMUGTG05740, , ,40W,CTA216888 ZZC02785K CTA216889 ZZC02786K,HONG KONG, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,"TROPICAL TIMBERWOOD, INC.","C/O RICHARD MURRAY COMPANY, INC 109 CONCEPTION STREET, MOBILE, AL 3660 1, U.S.A TEL:251-432-5549 FAX:251-",GEORGETOWN
PIECES 39- ROUND GREENHEART PILES (PO # 1051),TROPICAL TIMBERWOODS INC,TROPICAL TIMBERWOODS INC,TIMBERWOOD PRODUCTS INC,01/18/2013,44091,20041,Demerara,"Miami, Florida",AMSTEL TRADER,Guyana,NO MARKS NO MARKS,14335 COMMERCE WAY MIAMI LAKES FL 33016-1502 USA,48 COVENT GARDEN GUYANA GUY,33016,1,TCNU9837360, ,20,CNT,0, ,SMLU3281771A, , ,160,216594 G1233175,NETHERLANDS, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,TROPICAL TIMBERWOODS INC,14335 COMMERCE WAY MIAMI LAKES FL 33016-1502 USA,GUYANA
ROUND GREENHEART PILES (874 LF) ROUND GREENHEART PILES (851 LF),"TROPICAL TIMBERWOOD, INC.", ,"TIMBERWOOD PRODUCT, INC",01/08/2013,36000,16364,Port Bustamante,"New York, New York",VIRGINIA,Jamaica,(PO 1049) (PO 1049),"15476 NW 77TH COURT, # 217 MIAMI LA KES FL 33016 USA TEL:305-820-1828",48 COVENT GARDEN EAST BANK DEMERARA GUYANA TEL:592 261 0009 FAX:592 26 1 0010,33016,2,DFSU6298642 ZCSU8165352,4500 4500,50,PCS,0, ,ZIMUGTG05716, , ,4W,CTA216593 ZZC14509K CTA216601 ZZC14249K,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,"TROPICAL TIMBERWOOD, INC.","C/O RICHARD MURRAY COMPANY, INC 109 CONCEPTION STREET, MOBILE, AL 3660 1, U.S.A TEL:251-432-5549 FAX:251-",GEORGETOWN
