PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
FILE: 70297 FSC 100% CONTRA T:FSCI14-170-100% SAWN TIMBE R 1400 PIECES SOIT 28 COLI S BOIS DEBITES AZOBE (LOPHIR A ALATA) BESC : 87390 DECL . N' E 13119 DU 25/07/2014 H S CODE: 4407293808,TO ORDER GETMA CAMEROUN/DOULA, ,GETMA CAMEROUN/DOULA,10/27/2014,34359,15618,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK KENSINGTON,Spain,"'SUPPLIER CERTIFIES THAT THE COVER B OARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBE R SHIPEMENT, SUBJECT TO APHIS INSPEC TION AND ARE EXEMPT WPM RULE' + SERV ICE CONTRACT 757022",FOR CFK SA P.O BIX 1616 DOULA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR CFK SA P.O BIX 1616 DOULA CAMEROUN 237-33420792 TEL EX 237-3342 06, ,1,KNLU3353358,2CB0,14,BDL,14,CM,SAFM563941443, , ,1414,CM0111073,UNITED KINGDOM, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"20 BUNDLES OF SAWN TIMBER 10 BUNDLES OF SAWN TIMBER AZOBE (LOPHIRA ALATA) FSC 100% AD 250 PIECES 10 BUNDLES O F SAWN TIMBER AZOBE (LOPHIRA ALATA) FSC 100% AD 250 PIEC ES FREIGHT COLLECT BY MOORE WILLIAM G & SON INC,USA 20 BUNDLES OF SAWN TIMBER 10 BUNDLES OF SAWN TIMBER AZOBE (LOPHIRA ALATA) FSC 100% AD 250 PIECES 10 BUNDLES O F SAWN TIMBER AZOBE (LOPHIRA ALATA) FSC 100% AD 250 PIEC ES FREIGHT COLLECT BY MOORE WILLIAM G & SON INC,USA",TO ORDER COMPAGNIE FORESTIERE DE KR,COMPAGNIE FORESTIERE DE KR,COMPAGNIE FORESTIERE DE KRIBI (C.F.,10/27/2014,78039,35472,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK KENSINGTON,Spain,"EX1 NE13452 BESC N88424 OT 70321 'SUPPLIER CERTIFIES THAT THE COV ER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER B EING SHIPPED. THEY ARE PART OF THE L UMBER SHIPEMENT, SUBJECT TO APHIS IN SPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 757022 2 CONTAINERS EX1 NE13452 BESC N88424 OT 70321 'SUPPLIER CERTIFIES THAT THE COV ER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER B EING SHIPPED. THEY ARE PART OF THE L UMBER SHIPEMENT, SUBJECT TO APHIS IN SPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 757022 2 CONTAINERS",BP1616 DOUALA-CAMEROUN DR 14068070 1-7323036049 TEL EX 1-732303 60,BP1616 DOUALA-CAMEROUN DR 14068070 237-33430711 TEL EX 237-3342 33, ,2,IPXU3112684 MSKU3524286,2CB0 2CB0,20,BDL,32,CM,SAFM564155669, , ,1414,CM0119436 CM0097252,UNITED KINGDOM, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE &SON,INC OF DELAWA",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
500 PIECES SOIT 20 COLIS DEB ITES AZOBE (LOPHIRA ALATA) FSC 100% AD 20 BUNDLES OF SAWN TIMBER BESC: NO 87102 DECL . NO E 11705 DU 07/07/2014 HS CODE: 4407293808 FREIG HT COLLECT BY MOORE WILLIAM G & SON INC USA FILE: 70291 CONTRACT: FSC14-171-100% 500 PIECES SOIT 20 COLIS DEB ITES AZOBE (LOPHIRA ALATA) FSC 100% AD 20 BUNDLES OF SAWN TIMBER BESC: NO 87102 DECL . NO E 11705 DU 07/07/2014 HS CODE: 4407293808 FREIG HT COLLECT BY MOORE WILLIAM G & SON INC USA FILE: 70291 CONTRACT: FSC14-171-100%,TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,08/26/2014,78,35,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK KENTUCKY,Spain,"'SUPPLIER CERTIFIES THAT THE COVER B OARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBE R SHIPEMNT, SUBJECT TO APHIS INSPECT ION AND ARE EXEMPT WPM RULE' + SERVI CE CONTRACT 757022 'SUPPLIER CERTIFIES THAT THE COVER B OARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBE R SHIPEMNT, SUBJECT TO APHIS INSPECT ION AND ARE EXEMPT WPM RULE' + SERVI CE CONTRACT 757022",FOR ACCOUNT CFK SA BP. 1616 DOUALA - CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK SA BP. 1616 DOUALA - CAMEROUN 237-33430711 TEL EX 237-3342 33, ,2,MSKU5631956 MSKU3605937,2CB0 2CB0,20,BDL,32,CM,SAFM563901090, , ,1408,CM0116316 ML 116316 CM0116314 ML116514,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
DEBITES AZOBE (LOPHIRA ALATA) FSC 100% AD 207 PIECES SOIT DECL. NO E 8772 DU 27/05/201 4 BESC: NO 84848 HS CODE: 4407293808 FRET PAYABLE A DE STINATION FILE : 70238 CON TRACT : DIVERS,TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,08/01/2014,37203,16910,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK PITTSBURGH,Spain,"'SUPPLIER CERTIFIES THAT THE COVER B OARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBE R SHIPEMNT, SUBJECT TO APHIS INSPECT ION AND ARE EXEMPT WPM RULE' + SERVI CE CONTRACT 681021","FOR ACCOUNT CFK SA P.O BOX 53 KRIBI,CAMEROUN 1-7323036049 TEL EX 1-732303 60","FOR ACCOUNT CFK SA P.O BOX 53 KRIBI,CAMEROUN 237-33426022 TEL EX 237-3342 33", ,1,MSKU3293320,2CB0,9,PKG,15,CM,SAFM563553117, , ,1408,71342 CM0071342,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO. BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
FILE: 70252 CONTRAT: FSC14-17 1-100% 500 PIECES SOIT 20 C OLIS DEBITES AZOBE (LOPHIRA AL ATA) FSC 100% AD BESC: N 8550 2 DECL. N E 9705 DU 10/06/ 14 HS CODE: 4407293808 FRET PAYABLE A DESTINATION FILE: 70252 CONTRAT: FSC14-17 1-100% 500 PIECES SOIT 20 C OLIS DEBITES AZOBE (LOPHIRA AL ATA) FSC 100% AD BESC: N 8550 2 DECL. N E 9705 DU 10/06/ 14 HS CODE: 4407293808 FRET PAYABLE A DESTINATION,"WILLIAM G. MOORE & SON, INC. OF DEL",WILLIAM G. MOORE & SON INC,GETMA CAMEROUN/DOUALA,08/01/2014,78039,35472,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK PITTSBURGH,Spain,"'SUPPLIER CERTIFIES THAT THE COVER B OARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBE R SHIPEMNT, SUBJECT TO APHIS INSPECT ION AND ARE EXEMPT WPM RULE' + SERVI CE CONTRACT 681021 'SUPPLIER CERTIFIES THAT THE COVER B OARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBE R SHIPEMNT, SUBJECT TO APHIS INSPECT ION AND ARE EXEMPT WPM RULE' + SERVI CE CONTRACT 681021",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK SA BP. 1616 DOUALA - CAMEROUN 237-33428022 TEL EX 237-3342 33,7728,2,MSKU5013942 MSKU5207505,2CB0 2CB0,20,BDL,32180,CM,SAFM563682481, , ,1408,CM0111080 CM0116313,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"OF SAWN TIMBER AZOBE (LOPHIRA ALATA) FILE: 70223 CONTR AT: 13-677 BESC:84131 DE CL. NO E7629 DU 07/05/2014 H S CODE: 44072938 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 681021 OF SAWN TIMBER AZOBE (LOPHIRA ALATA) FILE: 70223 CONTR AT: 13-677 BESC:84131 DE CL. NO E7629 DU 07/05/2014 H S CODE: 44072938 'SUPPLIER CERTIFIES THAT THE COVER BOAR DS, SPACER STICKS AND BLOCKS A RE THE SAME SPECIES AS THE LUM BER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPEMNT, SUB JECT TO APHIS INSPECTION AND A RE EXEMPT WPM RULE' + SERVICE CONTRACT 681021",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,07/12/2014,49130,22332,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK DENVER,Spain,N/M N/M,FOR ACCOUNT C F K SA P.O BOX 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT C F K SA P.O BOX 1616 DOUALA CAMEROUN 237-33428022 TEL EX 237-3342 33, ,2,PONU0632878 SCMU2004325,2CB0 2CB0,24,BDL,20,CM,SAFM563401560, , ,1408,CM0090592 CM0093264,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G.MOORE & SON,INC.OF DELAWA",PO BOX 6309 NJ 07728 FREEHOLD USA 1-7323036049 TEL EX 1-732303 60,DOUALA
"FILE : 70117 CONTRAT : 13-67 6 1080 PIECES SOIT 18 COLI S SAWN TIMBER AZOBE (LOPHIR A ALATA) AD DECL. NO E 553 BESC: NO79617 HS CODE: 44072 93808 'SUPPLIER CERTIFIES T HAT THE COVER BOARDS, SPACER S TICKS AND BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SH IPPED. THEY ARE PART OF THE LU MBER SHIPEMNT, SUBJECT TO APHI S INSPECTION AND ARE EXEMPT WP M RULE' + SERVICE CONTRACT 681 021",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,04/15/2014,37366,16985,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK DANANG,Spain,N/M,"FOR ACCOUNT CFK P.O BOX 1616 DOUALA, CAMEROUN 1-7323036049 TEL EX 1-732303 60","FOR ACCOUNT CFK P.O BOX 1616 DOUALA, CAMEROUN 237-33430820 TEL EX 237-3343 07", ,1,MSKU5960720,2CB0,18,PKG,15,CM,SAFM562103889, , ,1404,CM0064789,LIBERIA, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D",PO. BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"840 PIECES SOIT 14 COLIS DE BITES AZOBE (LOPHIRA ALATA) AD DECL. NO E 2068 06/0 2/14 BESC: NO 80397 HS CO DE: 4407293808 FILE : 7 0131 CONTRAT : 13-676/677 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STICKS AN D BLOCKS ARE THE SAME SPECIES AS THE LUMBER BEING SHIPPED. T HEY ARE PART OF THE LUMBER SHI PEMNT, SUBJECT TO APHIS INSPEC TION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 681021",TO ORDER GETMA CAMEROUN / DOUALA, ,GETMA CAMEROUN / DOUALA,04/15/2014,29061,13210,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK DANANG,Spain,N/M,"FOR ACCOUNT CCFK SA BP 1616 DOUALA,CAMEROUN 1-7323036049 TEL EX 1-732303 60","FOR ACCOUNT CCFK SA BP 1616 DOUALA,CAMEROUN 237-33428022 TEL EX 237-3342 33", ,1,MRKU8766022,2CB0,840,PCS,11,CM,SAFM562297870, , ,1404,CM0084730,LIBERIA, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON,INC. OF DE",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"SAWN TIMBER AZOBE (LOPHIRA ALA TA), AD BESC : 80568 DECL. NO E 2750 DU 19/02/14 HS CO DE :4407293808 FILE: 70142 CONTRAT: 13-590 128 PI ECES SOIT 'SUPPLIER CERTIFI ES THAT THE COVER BOARDS, SPAC ER STICKS AND BLOCKS ARE THE S AME SPECIES AS THE LUMBER BEIN G SHIPPED. THEY ARE PART OF TH E LUMBER SHIPEMNT, SUBJECT TO APHIS INSPECTION AND ARE EXEMP T WPM RULE' + SERVICE CONTRACT 681021",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,04/11/2014,24854,11297,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK PITTSBURGH,Spain,N/M,FOR ACCOUNT CFK SA BP. 1616 DOUALA - CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK SA BP. 1616 DOUALA - CAMEROUN 237-33428022 TEL EX 237-3342 33, ,1,PONU0418784,2CB0,6,BDL,10,CM,SAFM562597829, , ,1404,CM0115469,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"SAWN TIMBER AZOBE (LOPHIRA ALA TA), AD FILE: 70132 CONTRAT : 13-645 110 PIECES SOI T BESC : 80497 DECL. NO E 2379 DU 13/02/14 HS CODE :44 07293808 'SUPPLIER CERTIFIE S THAT THE COVER BOARDS, SPACE R STICKS AND BLOCKS ARE THE SA ME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPEMNT, SUBJECT TO A PHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 681021 SAWN TIMBER AZOBE (LOPHIRA ALA TA), AD FILE: 70132 CONTRAT : 13-645 110 PIECES SOI T BESC : 80497 DECL. NO E 2379 DU 13/02/14 HS CODE :44 07293808 'SUPPLIER CERTIFIE S THAT THE COVER BOARDS, SPACE R STICKS AND BLOCKS ARE THE SA ME SPECIES AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER SHIPEMNT, SUBJECT TO A PHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 681021",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,04/09/2014,72355,32889,Algeciras,"Norfolk, Virginia",MAERSK COLUMBUS,Spain,N/M N/M,FOR ACCOUNT CFK SA BP. 1616 DOUALA - CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK SA BP. 1616 DOUALA - CAMEROUN 237-33428022 TEL EX 237-3342 33, ,2,APMU8047050 MSKU0993783,4EB0 4EB0,27,BDL,29,CM,SAFM562589693, , ,1404,CM0084722 CM0084710,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"AZOBE SAWN TIMBER, AD AZOBE SAWN TIMBER, AD AZOBE SAWN TIMBER, AD AZOBE SAWN TIMBER, AD AZOBE SAWN TIMBER, AD",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,04/02/2014,192139,87336,Algeciras,"Houston, Texas",MAERSK VIRGINIA,Spain,"OT 2356 BESC NO CT 13-524/13-086 EX1 HS CODE SUPPLIER CERTIFIES T HAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS T HE LUMBER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPMENT, SUBJECT T O APHIS INSPECTION AND ARE EXEMPT FR OM WPM RULE. OT 2356 BESC NO CT 13-524/13-086 EX1 HS CODE SUPPLIER CERTIFIES T HAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS T HE LUMBER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPMENT, SUBJECT T O APHIS INSPECTION AND ARE EXEMPT FR OM WPM RULE. OT 2356 BESC NO CT 13-524/13-086 EX1 HS CODE SUPPLIER CERTIFIES T HAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS T HE LUMBER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPMENT, SUBJECT T O APHIS INSPECTION AND ARE EXEMPT FR OM WPM RULE. OT 2356 BESC NO CT 13-524/13-086 EX1 HS CODE SUPPLIER CERTIFIES T HAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS T HE LUMBER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPMENT, SUBJECT T O APHIS INSPECTION AND ARE EXEMPT FR OM WPM RULE. OT 2356 BESC NO CT 13-524/13-086 EX1 HS CODE SUPPLIER CERTIFIES T HAT THE COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIES AS T HE LUMBER BEING SHIPPED. THEY ARE PA RT OF THE LUMBER SHIPMENT, SUBJECT T O APHIS INSPECTION AND ARE EXEMPT FR OM WPM RULE.",FOR ACCOUNT CAFECO P.O BOX 599 MAMFE CAMEROUN 1-2058715462 TEL EX 1-205263 64,FOR ACCOUNT CAFECO P.O BOX 599 MAMFE CAMEROUN 237-33428022 TEL EX 237-3342 80, ,5,MSKU5196308 MRKU6968976 MSKU2144316 MRKU7239599 MRKU8460330,2CB0 2CB0 2CB0 2CB0 2CB0,37,BDL,79,CM,MAEU562205846, , ,1404,CM0071733 CM0071731 CM0071734 CM0071732 CM0071735,HONG KONG, ,MAEU,MAERSK LINE,MADISON,NJ,07940-0880,"2 GIRALDA FARMS, MADISON AVE.",WILLIAM & MARY LUMBER COMPANY LL,"515, YORKSHIRE DRIVE BIRMINGHAM- AL 35209 USA 1-2058715462 TEL EX 1-205263 64",DOUALA
"OF SAWN TIMBER FSC 100% F ILE : 70073 CONTRAT : FSC13- 589-100% 361 PIECES SOIT 13 COLIS DEBITES AZOBE (LOPHI RA ALATA) DECL. NO20841 BE SC: NO78032 HS CODE: 4407293 808 'SUPPLIER CERTIFIES THA T THE COVER BOARDS, SPACER STI CKS AND BLOCKS ARE THE SAME SP ECIES AS THE LUMBER BEING SHIP PED. THEY ARE PART OF THE LUMB ER SHIPEMNT, SUBJECT TO APHIS INSPECTION AND ARE EXEMPT WPM RULE' + SERVICE CONTRACT 68102 1",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,01/24/2014,42679,19400,Algeciras,"Norfolk, Virginia",MAERSK DENVER,Spain,N/M,FOR ACCOUNT CFK P.O BOX 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT CFK P.O BOX 1616 DOUALA CAMEROUN 237-33428022 TEL EX 237-3342 33, ,1,MRKU3578887,4EB0,13,BDL,17,CM,SAFM753484119, , ,1402,CM0079970,UNITED STATES,61 - Immediate Transportation,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF D",PO. BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"OF SAWN TIMBER 75 PIECES 05 COLIS DEBITES AZOBE (LOHIR A ALATA) DECL NO E 20172 BE SC MO 77620 HS CODE 44072988 08 'SUPPLIER CERTIFIES THAT THE COVER BOARDS, SPACER STIC KS AND BLOCKS ARE THE SAME SPE CIES AS THE LUMBER BEING SHIPP ED. THEY ARE PART OF THE LUMBE R SHIPEMNT, SUBJECT TO APHIS I NSPECTION AND ARE EXEMPT WPM R ULE' + SERVICE CONTRACT 681021",TO ORDER GETMA CAMEROUN / DOUALA, ,GETMA CAMEROUN / DOUALA,01/07/2014,25893,11770,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK UTAH,Spain,N/M,FOR ACCOUNT COMPAGNIE FORESTIERE DE P O BOX 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNT COMPAGNIE FORESTIERE DE P O BOX 1616 DOUALA CAMEROUN 237-33428022 TEL EX 237-3342 33, ,1,PONU0103386,2CB0,5,BDL,10,CM,SAFM753484123, , ,1402,CM0079969,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON,INC. OF DE",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
"FILE : 70061 CONTRAT: 13-492 673 PIECES SOIT 21 C OLIS DEBITES AZOBE(LOPHIRA ALA TA) 21 BUNDLES OF SAWN TIMBE R DECL. NO E 19885 BESC: N O 77486 HS CODE: 4407293808 'SUPPLIER CERTIFIES THAT TH E COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIE S AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER S HIPEMNT, SUBJECT TO APHIS INSP ECTION AND ARE EXEMPT WPM RULE ' + SERVICE CONTRACT 681021 FREIGHT COLLECT BY MOORE WIL LIAM G & SON INC FILE : 70061 CONTRAT: 13-492 673 PIECES SOIT 21 C OLIS DEBITES AZOBE(LOPHIRA ALA TA) 21 BUNDLES OF SAWN TIMBE R DECL. NO E 19885 BESC: N O 77486 HS CODE: 4407293808 'SUPPLIER CERTIFIES THAT TH E COVER BOARDS, SPACER STICKS AND BLOCKS ARE THE SAME SPECIE S AS THE LUMBER BEING SHIPPED. THEY ARE PART OF THE LUMBER S HIPEMNT, SUBJECT TO APHIS INSP ECTION AND ARE EXEMPT WPM RULE ' + SERVICE CONTRACT 681021 FREIGHT COLLECT BY MOORE WIL LIAM G & SON INC",TO ORDER GETMA CAMEROUN/DOUALA,TO ORDER GETMA CAMEROUN/DOUALA,GETMA CAMEROUN/DOUALA,12/27/2013,78477,35671,Algeciras,"New York/Newark Area, Newark, New Jersey",MAERSK HARTFORD,Spain,N/M N/M,FOR ACCOUNTCOMPAGNIE FORESTIERE DE P.O BOX 1616 DOUALA CAMEROUN 1-7323036049 TEL EX 1-732303 60,FOR ACCOUNTCOMPAGNIE FORESTIERE DE P.O BOX 1616 DOUALA CAMEROUN 237-33428022 TEL EX 237-3342 33, ,2,MSKU2599995 MRKU7222507,2CB0 2CB0,21,BDL,32,CM,SAFM753467097, , ,1402,CM0060577 CM0060578,UNITED STATES, ,SAFM,SAFMARINE CONTAINER LINES (HEREINAFTER SAFMARINE),MADISON,NJ,07940-0880,GIRALDA FARMS #2 MADISON AVE PO BOX 880,"WILLIAM G. MOORE & SON, INC. OF DEL",PO BOX 6309 NJ 07728 FREEHOLD 1-7323036049 TEL EX 1-732303 60,DOUALA
