PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
"37PCS GR EENHEART (CHLOROCARDIUM RODIEI ) LUMBER GR01-SEL 8''-8'',16' LENGTH 8' '-8'',20' LENGTH, 8''-8'',24' LENGTH 10''-12'',24' LE NGTH 12''-12 '',24' LENGTH  (7979BF)",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/23/2021,18912,8596,Puerto Manzanillo,"Philadelphia, Pennsylvania",GALANI,Panama,1 - 40 ST,1001 S. MYRTLE AVE SUITE 1 CLEARWATER FL 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,TCKU7740294,4EB0,1,CTN,0,CM,SEAU213859306, , ,145N,CTA 579110 GY0003660,MALTA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S. MYRTLE AVE SUITE 1 CLEARWATER FL 33756,GEORGETOWN
"18PCS GREENHEART (CHLOROCARDIUM RO DIEI) ROUN D PILES GR03-SEL,BUTT 13''-15 '',44' LENGTH792LF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/23/2021,20722,9419,Puerto Manzanillo,"Philadelphia, Pennsylvania",GALANI,Panama,1 - 45 ST,1001 S. MYRTLE AVE SUITE 1 CLERWATER FL 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,MSKU4700728,LEB0,1,CTN,0,CM,SEAU213786683, , ,145N,CTA579112 SA 3067186,MALTA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S. MYRTLE AVE SUITE 1 CLEARWATER FL 33756,GEORGETOWN
"23PCS GREENHEART (CHLOROCARD IUM RODIEI) GR03- SEL BUTT 13 ''-15'',39' LENGTH897LF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/15/2021,53645,24384,Puerto Manzanillo,"Port Everglades, Florida",DUBLIN EXPRESS,Panama,1 - 40 ST,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,MRKU2401027,4EB0,1,CTN,21,CM,SEAU213859723, , ,145N,CTA579113 SA3064569,GERMANY, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756,GEORGETOWN
"65PCS GREENHEART (CHLOROCARD IUM RODIEI) ROUND PILES GR03 -SEL,BUTT 7/12''-10'',16'-35'L ENGTH1450LF 36PCS GREENHE ART(CHLOROCARDIUM RODIEI) LUMB ER GR01-SEL, 3''-12'',16' LEN GTH 8''-8'', ,16' LENGTH 8''-8'',20' LENGTH 8''-8'',24' LEN GTH 10''-12' ',24' LENGTH 12''-12'',24' LENGTH 4,074.67 BF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/15/2021,22372,10169,Puerto Manzanillo,"Philadelphia, Pennsylvania",HSL SHEFFIELD,Panama,1 - 40 ST,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,MRKU6133663,4EB0,1,CTN,0,CM,SEAU213859145, , ,144N,CTA579114 SA3067173,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC,109 N CONCEPTION STREET 36601 MOBILE AL,GEORGETOWN
"65PCS GREENHEART (CHLOROCARDI UM RODIEI) LUMBER GR01-SEL 4''- 12'',24'480BF 3''-10'',20' 1500BF 8''-8'',16'  8 5.33 BF 8', '-8'',20'  853.33 BF 8''-8'',24'  768 BF 12''-12 '',24' 4320 BF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,11/08/2021,19290,8768,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK NIAGARA,Panama,1 - 40 ST,1001 S. MYRTLE AVE SUITE 1 CLEARWATER FL 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,MRKU2267155,4EB0,1,CTN,0,CM,SEAU213577528, , ,143N,GY0003866,HONG KONG, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S. MYRTLE AVE SUITE 1 CLEARWATER FL 33756,GEORGETOWN
"18PCS GREENHEART (CHLOROCARDIUM ROD IEI) ROUND PILES GR03-SEL, BUTT 13''-15' ',44'LENGTH792LF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,10/04/2021,21650,9841,Cartagena,"Port Everglades, Florida",DUBLIN EXPRESS,Colombia,1 - 45 ST,1001 S MYRTLE AVE SUITE 1 CLEARWATER 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,CAIU5857235,LEB0,1,CTN,0,CM,SEAU213295714, , ,139N,GY0003226,GERMANY, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE SUITE 1 CLEARWATER 33756,GEORGETOWN
"22PCS GREENHEART ( CHLOROCARD IUM RODIEI) ROUND PILES GR0 3- SEL, BUTT 13''-15'', 39' LE NGTH858LF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,10/01/2021,21875,9943,Puerto Manzanillo,"Port Everglades, Florida",SPIRIT OF HAMBURG,Panama,1- 40 ST,10001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA PO BOX: - 5926668440,33756,1,MRKU3193870,4EB0,1,CTN,0,CM,SEAU212579379, , ,137N,CTA568955 GY0003280,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756,GEORGETOWN
"18PCS GREENHEART(CHLOROCARDIU M RODIEI) ROUND PILES GR03 - SEL, BUTT 13''-15''.44' LENG TH792LF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,10/01/2021,20328,9240,Puerto Manzanillo,"Port Everglades, Florida",SPIRIT OF HAMBURG,Panama,1- 45 ST,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL PO BOX: - 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 5926668440, ,1,MSKU4731760,LEB0,1,CTN,0,CM,SEAU212579315, , ,137N,CTA 568954 GY0002798,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL PO BOX: -,GEORGETOWN
"24PCS GREENHEART(CHLOROCARDIU M RODIEI) ROUN D PILES GR03- SEL, BUTT 12''- 14'', 39' LENGTH936LF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,10/01/2021,22619,10281,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 40 ST,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA PO BOX: - 5926668440,33756,1,HASU4350240,4EB0,1,CTN,0,CM,SEAU212968258, , ,137N,GY0003432,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756,GEORGETOWN
"18PCS GREENHEART(CHLOROCARDIU M RODIEI) ROUND PILES GR03-SEL,BUTT13''-15'' ,44'LENGTH792LF",BASILICATO CORPORATION,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,09/28/2021,20487,9312,Cartagena,"Port Everglades, Florida",MAERSK GATESHEAD,Colombia,1 - 45 ST,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL PO BOX: - 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL GEORGETOWN GUYANA 5926668440, ,1,MSKU4767655,LEB0,1,CTN,0,CM,SEAU212968444, , ,138N,GY0003251,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASILICATO CORPORATION,1001 S MYRTLE AVE SUITE 1 CLEARWATER FL 33756,GEORGETOWN
"9PCS GR EENHEART(CHLOROCARDIUM RODIEI) ROUND PILE S GRO3- SEL BUTT 13''-15' ',44' LENGTH (396LF) 9PCS GRENHEART (CHLOROCAR, DIUM RODIEI) ROUND PILES GR03- SEL BUT T 13''-15'', 44' LENGTH (396LF)","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,09/13/2021,21513,9779,Puerto Manzanillo,"Port Everglades, Florida",DUBLIN EXPRESS,Panama,1 - 45 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 17275813593,"LOT 32, WINDSOR ESTATES PETER'S HAL EAST BANK DEMERARA GEORGETOWN 5926668440",33756-3968,1,MSKU4702248,LEB0,1,CTN,0,CM,SEAU211751860, , ,136N,GY0002609,GERMANY, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"23P CS GREENHEART (CHLOROCARDIUM RODIEI) ROUND PILES GR03-SEL BUTT 13 ''-15'',39' LENGTH (897)","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,09/13/2021,22609,10277,Puerto Manzanillo,"Port Everglades, Florida",DUBLIN EXPRESS,Panama,1 - 40 ST,1001 S MYRTLE AVE STE 1 33756-3968 CLEARWATER 17275813593,LOT 32 WINDSOR ESTATES PETER'S HALL GEORGETOWN GUYANA 5926668440,33756-3968,1,MRSU3311804,4EB0,1,CTN,0,CM,SEAU211751654, , ,136N,GY0002381,GERMANY, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"24PC S GREENHEART (CHLOROCARDIUM R ODIEI) RO UND PILES GR03-SEL,BUTT 12''- 14'',39' LENGTH936LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,09/13/2021,22901,10410,Puerto Manzanillo,"Port Everglades, Florida",DUBLIN EXPRESS,Panama,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 17275813593,"LOT 32, WINDSOR ESTATES PETER'S HAL EAST BANK DEMERARA GEORGETOWN 5926668440",33756-3968,1,MRKU6123916,4EB0,1,CTN,0,CM,SEAU212262181, , ,136N,GY0002856,GERMANY, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"33P CS GREENHEART (CHLOROCARDI UM RODIEI)LUMBER GR0 4-SEL, 4''-12'',24' LENGTH (3168B F) 10PCS GREENHEART (CHLOROCARDI, -10'',16'-25' LENGTH (865LF)","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,09/02/2021,19290,8768,Puerto Manzanillo,"Philadelphia, Pennsylvania",JENNIFER SCHEPERS,Panama,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 17275813593,"LOT 32, WINDSOR ESTATES PETER'S HAL EAST BANK DEMERARA GEORGETOWN 5926668440",33756-3968,1,MRKU2355277,4EB0,1,CTN,0,CM,SEAU211941884, , ,133N,GY0002815,LIBERIA, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,BASCILICATO CORPORATION,1001 S MYRTLE AVE SUITE 1 CLEARWATER 33756,GEORGETOWN
"24PCS GREENHEART(CHLOROCARDIUM RODIEI) ROUND PILES GR03- SE L, BUTT 12''-14'',39'LENGTH93 6LF","BASILICATO NORTH AMERICA , LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,07/03/2021,22653,10297,Cartagena,"Port Everglades, Florida",DUBLIN EXPRESS,Colombia,1 - 40 ST,1001 S. MYRTLE AVE SUITE 1 CLEARWATER 33756 17275813593,LOT 32 WINDSOR ESTATE PETER'S HALL EAST BANK DEMERARA - 5926668440,33756,1,MRSU3381777,4EB0,1,CTN,0,CM,SEAU210725681, , ,124N,GY0001919,GERMANY, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"FREIGHT COLLECT 3 LOTS 30 SQUARES TAPER WALLABA SHINGLES (EPERUAFALCATA) GR11-PRIME, LENGTH 18'' - WIDTH 3'' - 10'' THICKNESS 7/16'' - EXPOSURE 6'', 3240 PCS PALLET WOOD SHIBIDAN (ASPIDOSPERMA CURENTUM) KABUKALLI (GUPIA GLABRA) ROSE OF MOUNTAIN(BROWNNEA LATIFOLIA) WALLABA (EPERUAFALCATE) 25MM 140MM 1.15M 2.15M",MBAOBOIS,MBAOBOIS,PRESTIGE TIMBERS INC,06/28/2021,40174,18261,Pointe a Pitre,"Houston, Texas",MARY,Guadeloupe,NO MARKS,KM 21 ROUTE DE RUFISQUE GRAND MBAO DAKAR TE SENEGAL,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA TE GUYANA, ,1,CMAU3282622,2200,3,PCS,0,CM,CMDUCUY0109072, , ,0DV94,BBA1291 OF077065,MARSHALL ISLANDS, ,CMDU,COMPAGNIE MARITIME D-AFFRETEMENT,NORFOLK,VA,23502,5701 LAKE WRIGHT DR,BASILICATO CORPORATION,1001 S MYRTLE AVE - SUITE 1 CLEARWATER FL 33756 UNITED STATES,"GEORGETOWN, GY"
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,06/25/2021,343860,156300,All Other Guyana Ports,"Albany, New York",OSLO BULK 10,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,138,PCS,0,CF,OBUKOB1009062103, , ,190, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,06/25/2021,660000,300000,All Other Guyana Ports,"Albany, New York",OSLO BULK 10,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,237,PCS,0,CF,OBUKOB1009062104, , ,190, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,06/25/2021,381700,173500,All Other Guyana Ports,"Albany, New York",OSLO BULK 10,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,130,PCS,0,CF,OBUKOB1009062105, , ,190, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,06/25/2021,223960,101800,All Other Guyana Ports,"Albany, New York",OSLO BULK 10,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,71,PCS,0,CF,OBUKOB1009062106, , ,190, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
ROUND GREENHEART PILES,BASILICATO NORTH AMERICA LLC,BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,06/25/2021,260370,118350,All Other Guyana Ports,"Albany, New York",OSLO BULK 10,Guyana,NO MARKS,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",LOT 32 WONDSOR ESTATE PETERS HALL EAST BANK DEMERARA DEMERARA GY,33756,1,NC, ,100,PCS,0,CF,OBUKOB1009062107, , ,190, ,NORWAY, ,OBUK, , , , , ,BASILICATO NORTH AMERICA LLC,"1001 S MYRTLE AVE, SUITE 1 CLEARWATER FL 33756 US",GEORGETOWN
"108 SQUARES T APER SAWN WALLABA SHINGLES (EPERUAFALCATA) GR1 1 - PRIME, LENGTH 18''- WIDTH 3'' -10'' THICKNESS 7/16'' - EXPOSURE 6''","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/26/2021,19594,8906,Cartagena,"Port Everglades, Florida",SPIRIT OF HAMBURG,Colombia,1 - 20 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL GEORGETOWN GEORGETOWN 592-6668440,33756,1,MRKU6897620,2CB0,1,CTN,0,CM,SEAU208140547, , ,116N,GY0000436,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"23PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GR03-S EL, BUTT 12''-14'',39' LENGTH 897LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/26/2021,22753,10342,Puerto Manzanillo,"Port Everglades, Florida",SPIRIT OF HAMBURG,Panama,1 - 40 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 592-6668440,33756,1,MRKU2702062,4EB0,1,CTN,0,CM,SEAU208826730, , ,116N,GY0001079,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"24PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GR03-S EL, BUTT 12''-14'', 39' LENGTH 936LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/26/2021,22653,10297,Puerto Manzanillo,"Port Everglades, Florida",SPIRIT OF HAMBURG,Panama,1 - 40 ST,1001 S MYRTLE AVE 33756-3968 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GEORGETOWN 592-6668440,33756-3968,1,SUDU8761999,4EB0,1,CTN,0,CM,SEAU208826853, , ,116N,GY0001077,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"18PCS GREENHEART (CHLOROCARDIU M RODIEI) ROUND PILES GR03- S EL, BUTT 13''-15'', 44' LENGTH 792LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/26/2021,21603,9820,Puerto Manzanillo,"Port Everglades, Florida",SPIRIT OF HAMBURG,Panama,1 - 45 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA - 592-6668440,33756,1,MSKU4692140,LEB0,1,CTN,0,CM,SEAU208827282, , ,116N,GY0001078,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"18PCS GREENHEART(CHLOROCARDIU M RODIEI) ROUND PILES GR03-SE L,BUTT13''-15'',44'LENGTH792L F","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/25/2021,19922,9055,Puerto Manzanillo,"Port Everglades, Florida",MAERSK NIENBURG,Panama,1 - 45 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA PO BOX: - 592-6668440,33756,1,MSKU4658947,LEB0,1,CTN,0,CM,SEAU208241862, , ,114N,GY0000892,HONG KONG, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"23PCS GREENHEART(CHLOROCARDI UM RODIEI) ROUND PILES GR03-S EL,BUTT 12''-14'',39' LENGTH8 97LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/25/2021,20887,9494,Puerto Manzanillo,"Port Everglades, Florida",MAERSK NIENBURG,Panama,1 - 40 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,LOT32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA 592-6668440,33756,1,HASU4130647,4EB0,1,CTN,0,CM,SEAU208241619, , ,114N,GY0000434,HONG KONG, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"108 SQUARES TAPER SA WN WALLABA SHINGLES (EP ERUAFALCATA) GR11- PRIME, LEN GTH 18''-WIDTH 3''-10'' THICK NESS 7/16''- EXPOSURE 6''","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,04/25/2021,19594,8906,Puerto Manzanillo,"Port Everglades, Florida",MAERSK NIENBURG,Panama,1 - 20 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL EAST BANK DEMERARA GUYANA 592-6668440,33756,1,MRKU8149648,2CB0,1,CTN,0,CM,SEAU208241715, , ,114N,GY0000424,HONG KONG, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
"13PCS GREENHEART(CHLOROCARDIUM RODIEI) ROUND PILES GR03 - S EL, BUTT 7.5''-9'',16' LENGTH 208LF 83PCS GREENHEART(CHLORO CARDIUM RODIEI) ROUND PILES G R03- SEL, BUTT 7.5''-9'',20'LE NGTH1660LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,03/22/2021,16690,7586,Puerto Manzanillo,"Philadelphia, Pennsylvania",MAERSK BAHAMAS,Panama,1 - 40 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL GEORGETOWN GEORGETOWN 592-6668440,33756,1,MRSU3584286,4EB0,1,CTN,0,CM,SEAU208140356, , ,110N,GY0000437,SINGAPORE, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,RICHARD MURRAY & COMPANY INC,109 N CONCEPTION STREET 36601 MOBILE AL,GEORGETOWN
"18PCS GREENHEART(CHLOROCARDIUM RODIEI) ROUND PILES GR03-SEL , BUTT 13''-15'',25' LENGTH79 2LF","BASILICATO NORTH AMERICA, LLC",BASILICATO NORTH AMERICA LLC,PRESTIGE TIMBERS INC,03/16/2021,21275,9670,Puerto Manzanillo,"Port Everglades, Florida",SPIRIT OF HAMBURG,Panama,1 - 45 ST,1001 S MYRTLE AVE STE 1 33756 CLEARWATER 1-7275813593,LOT 32 WINDSOR ESTATES PETER'S HALL GEORGETOWN GEORGETOWN 592-6668440,33756,1,MSKU4701386,LEB0,1,CTN,0,CM,SEAU209041948, , ,110N,CTA 565980 GY0000805,UNITED KINGDOM, ,SEAU,A P MOLLER,LONDON, ,E1 8 EP,GLOBAL EQUIPMENT MANAGEMENT,"BASILICATO NORTH AMERICA, LLC",1001 S MYRTLE AVE 33756-3968 CLEARWATER,GEORGETOWN
