PRODUCT DESCRIPTION,IMPORTER,IMPORTER ENTITY,SHIPPER,ARRIVAL DATE,GROSS WEIGHT (LB),GROSS WEIGHT (KG),FOREIGN PORT,US PORT,VESSEL NAME,COUNTRY OF ORIGIN,MARKS &AMP; NUMBERS,CONSIGNEE ADDRESS,SHIPPER ADDRESS,ZIP CODE,NO. OF CONTAINERS,CONTAINER NUMBER,CONTAINER TYPE,QUANTITY,QUANTITY UNIT,MEASUREMENT,MEASUREMENT UNIT,BILL OF LADING,HOUSE VS MASTER,MASTER B/L,VOYAGE NUMBER,SEAL,SHIP REGISTERED IN,IN-BOND ENTRY TYPE,CARRIER CODE,CARRIER NAME,CARRIER CITY,CARRIER STATE,CARRIER ZIP,CARRIER ADDRESS,NOTIFY PARTY,NOTIFY ADDRESS,PLACE OF RECEIPT
BLACK KAKARALLI - 1041 LN FT (ESCHWEILER A SUBGLANDULOSA) GREENHEART PILES - 823 LN FT (CHLOROCARD IUM RODIEI),EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADE-LINC,04/02/2014,35220,16009,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM MONACO,Jamaica,NO MARKS NO NUMBERS NO MARKS NO NUMBERS,"578 SOUND AVENUE WADING RIVER, NEW YORK 11792 U.S.A",37 AREA Q TURKEYEN EAST COAST DEME RARA GUYANA,11792,2,TCNU8111515 ZCSU8725518,4500 4500,62,PCS,0,CF,ZIMUGTG07169, , ,30E,CTA283809 ZZCK57202 CTA283808 ZZZC924181,MALTA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
ROUGH SAWN GREENHEART 6 X 6 TO 12 X 12 - 16- TO 26- FREIGHT COLLECT ALL LOCAL CH ARGES AT DESTINATION FOR CONSIGNEE-S ACCO UNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,R & H JAISINGH,04/02/2014,22780,10355,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM MONACO,Jamaica,NO MARKS NO NUMBERS,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,C/O RAMJIT & HENRY JAISINGH 7 - 8 S ARAH JOHANNAH EAST BANK DEMERARA GU YANA,11792,1,TCNU5386592,4500,83,PCS,0,CF,ZIMUGTG07185, , ,30E,CTA283807 ZZCK51775,MALTA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
ROUGH SAWN GREENHEART LUMBER (18.904M3) FREIGHT COLLECT ALL LOCAL CHARGES AT DEST INATION FOR CONSIGNEE-S ACCOUNT SAID TO B E SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,GUYANA FURNITURE MANUFACTURING,03/24/2014,24800,11273,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM SAN FRANCISCO,Jamaica,NO MARKS NO NUMBERS,P.O. BOX 922 578 SOUND AVENUE WADIN G RIVER NY 11792 USA,LTD 49-58 INDUSTRIAL ESTATE BETERVE RWAGTING EAST COAST DEMERARA GUYANA SOUTH AMERICA TEL:592 2208531/853,11792,1,ZCSU7015403,4500,48,PCS,0, ,ZIMUGTG07122, , ,24W,CTA283302 ZZZC927142,GEORGIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
ROUGH SAWN GREENHEART LUMBER (18.927M3) FREIGHT COLLECT ALL LOCAL CHARGES AT DEST INATION FOR CONSIGNEE-S ACCOUNT SAID TO B E SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,GUYANA FURNITURE MANUFACTURING,03/24/2014,24790,11268,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM SAN FRANCISCO,Jamaica,NO MARKS NO NUMBERS,P.O. BOX 922 578 SOUND AVENUE WADIN G RIVER NY 11792 USA,LTD 49-58 INDUSTRIAL ESTATE BETERVE RWAGTING EAST COAST DEMERARA GUYANA SOUTH AMERICA TEL:592 2208531/853,11792,1,ZCSU8704304,4500,135,PCS,0, ,ZIMUGTG07124, , ,24W,CTA283301 ZZZC927143,GEORGIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
"PIECES ROUGH SAWN GREENHEART LUMBER SECTIONS - 8,040 BM PIECES 6 PIECES ROUGH SAWN BURADA LUMBER SECTIONS - 1,392 BM 92 PIECES ROUGH SAWN SHIBADAN LUMBER SECTIONS - 4,699 BM 13 PIECES ROUGH SAWN MORA LUMBER SECTIONS - 744 BM 22 PIECES ROUGH SAWN KABUKALLI LUMBER SECTIONS - 1,169 BM PIECES 87 PIECES ROUGH SAWN KABUKALLI LUMBER SECTIONS - 5,241 BM 47 PIECES ROUGH SAWN SHIBADAN LUMBER SECTIONS - 1,456 BM 60 PIECES ROUGH SAWN GREENHEART LUMBER SECTIONS - 1,376 BM",EVERGREEN FOREST PRODUCTS,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS & GREENHEART LTD,03/20/2014,145182,65992,Port Bustamante,"New York, New York",VEGA NIKOLAS,Jamaica,WAXED ENDS POG GREEN ENDS POG NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS NO MARKS,578 SOUND AVENUE PO BOX 922 WADING RIVER NY 11792 USA,"99 LALUNI ST QUEENSTOWN GEORGETOWN, GUYANA GUY",11792,3,SMLU7829942 AMFU8582452 TCNU9580760, ,358,CNT,0, ,SMLU3640519A, , ,143,278221 G1616684 278343 G1616694 278342 G1616693,LIBERIA, ,SMLU,SEABOARD MARINE LTD,MIAMI,FL,33166,8001 NW 79TH AVE,EVERGREEN FOREST PRODUCTS,578 SOUND AVENUE PO BOX 922 WADING RIVER NY 11792 USA,GEORGETOWN
GREENHEART LUMBER FREIGHT COLLECT ALL LO CAL CHARGES AT DESTINATION FOR CONSIGNEE- S ACCOUNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,SUSTAINABLE FOREST PRODUCTS INC,03/14/2014,24960,11345,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM QINGDAO,Jamaica,NO MARKS NO NUMBERS,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,C/O FARFAN & MENDES LTD URQUHART ST REET GEORGETOWN GUYANA,11792,1,ZCSU7031106,4500,15,BDL,0,CF,ZIMUGTG07111, , ,44E,CTA278244 ZZZC921079,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
ROUGH SAWN GREENHEART 6 X 6 TO 12 X 12 - 16- TO 26- FREIGHT COLLECT ALL LOCAL CH ARGES AT DESTINATION FOR CONSIGNEE-S ACCO UNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,R & H JAISINGH,02/24/2014,21230,9650,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM TARRAGONA,Jamaica,NO MARKS NO NUMBERS,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,C/O RAMJIT & HENRY JAISINGH 7 - 8 S ARAH JOHANNAH EAST BANK DEMERARA GU YANA,11792,1,TEMU6648491,4500,62,PCS,0,CF,ZIMUGTG07048, , ,26E,CTA277047 ZZZC927966,ISRAEL, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
12 X 12 X 16FT ROUGH SAWN GREENHEART LUM BER FREIGHT COLLECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,SUSTAINABLE FOREST PRODUCTS INC,02/17/2014,24230,11014,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM TEXAS,Jamaica,NO MARKS NO NUMBERS,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,C/O FARFAN & MENDES URQUHART STREET GEORGETOWN GUYANA,11792,1,ZCSU8613863,4500,42,PCS,0,CF,ZIMUGTG06997, , ,24E,CTA275160 ZZZC927860,MARSHALL ISLANDS, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
GREENHEART SQUARES - 8736BM (CHLOROCARDI UM RODIEI) GREENHEART LUMBER - 9126BM (CHLOROCARDIU M RODIEI) GREENHEART SQUARES - 8784BM (CHLOROCARDI UM RODIEI),EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADE-LINC,02/17/2014,79600,36182,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM TEXAS,Jamaica,NO MARKS NO NUMBERS NO MARKS NO NUMBERS NO MARKS NO NUMBERS,"578 SOUND AVENUE WADING RIVER, NEW YORK 11792 U.S.A",37 AREA Q TURKEYEN EAST COAST DEME RARA GUYANA,11792,3,ZCSU8547606 TCNU8780721 ZCSU8502875,4500 4500 4500,1222,PCS,0,CF,ZIMUGTG07003, , ,24E,CTA275128 ZZZC924133 CTA275129 ZZZC924131 CTA275127 ZZZC924132,MARSHALL ISLANDS, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
GREENHEART SQUARES - 8376BM (CHLOROCARDI UM RODIEI) GREENHEART LUMBER - 8736BM (CHLOROCARDIU M RODIEI) GREENHEART SQUARES - 8424BM (CHLOROCARDI UM RODIEI),EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADE-LINC,02/17/2014,80840,36745,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM TEXAS,Jamaica,NO MARKS NO NUMBERS NO MARKS NO NUMBERS NO MARKS NO NUMBERS,"578 SOUND AVENUE WADING RIVER, NEW YORK 11792 U.S.A",37 AREA Q TURKEYEN EAST COAST DEME RARA GUYANA,11792,3,BSIU9535762 ZCSU8268915 ZCSU8426224,4500 4500 4500,196,PCS,0,CF,ZIMUGTG07025, , ,24E,CTA276814 ZZZC924142 CTA276816 ZZZC924144 CTA276815 ZZZC924143,MARSHALL ISLANDS, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
GREENHEART PILES - 900 LINEAR FEET (CHLO ROCARDIUM RODIEI) FREIGHT COLLECT ALL LOC AL CHARGES AT DESTINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADE-LINC,02/01/2014,24230,11014,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM PIRAEUS,Jamaica,NO MARKS NO NUMBERS,"578 SOUND AVENUE WADING RIVER, NEW YORK 11792 U.S.A",37 AREA Q TURKEYEN EAST COAST DEME RARA GUYANA,11792,1,ZCSU7023775,4500,45,PCS,0,CF,ZIMUGTG06959, , ,47W,CTA274639 ZZZC924332,HONG KONG, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
OCOTEA RODIAEI (GREENHEART) FREIGHT COLL ECT ALL LOCAL CHARGES AT DESTINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WE IGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,SUSTAINABLE FOREST PRODUCTS INC,01/31/2014,25610,11641,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM CONSTANZA,Jamaica,NO MARKS NO NUMBERS,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,C/O FARFAN & MENDES URQUHART STREET GEORGETOWN GUYANA S.A,11792,1,DFSU6299356,4500,14,BDL,0,CF,ZIMUGTG06984, , ,25E,CTA274835 ZZZC927835,ISRAEL, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,EVERGREEN FOREST PRODUCTS INC.,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,GEORGETOWN
ROUGH SAWN GREENHEART 6 X 6 - 16- TO 20- FREIGHT COLLECT ALL LOCAL CHARGES AT DES TINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,R & H JAISINGH,01/20/2014,22770,10350,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM SHANGHAI,Jamaica,NO MARKS NO NUMBERS,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,C/O RAMJIT & HENRY JAISINGH 10-12 S ARAH JOHANNAH EAST BANK DEMERARA GU YANA,11792,1,ZCSU8475173,4500,144,PCS,0,CF,ZIMUGTG06936, , ,46W,ZZZC924232 ZZZC924263,HONG KONG, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
BIRCH PLYWOOD H.S.CODE:44123210.90 THIS SHIPMENT CONTAINS NO SOLID WOOD PACKING M ATERIALS +TEL: 86-539-5611182 FAX: 86-539 -5611885 BIRCH PLYWOOD H.S.CODE:44123210.90 THIS,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,SHANDONG HUAXIN JIASHENG WOOD,01/14/2014,51840,23564,Ching Tao,"New York/Newark Area, Newark, New Jersey",ZIM NEW YORK,China,N/M N/M,"578 SOUND AVENUE PO BOX 922 WADING RIVER, NY 11792","CO., LTD. TANYI TOWN, FEIXIAN COUNT Y, LINYI CITY,SHANDONG PROVINCE, CH",11792,2,ZCSU8806733 TCNU8117236,4500 4500,36,CRT,0, ,ZIMUQIN1051070, , ,55W,ZZDC29234 ZZDC02698,HONG KONG, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,"ALL AMERICA FORWARDING, INC.","8717 AVIATION BLVD, INGLEWOOD, CA 9 0301 TEL: 310-649-1996 FAX: 310-649",QINGDAO
ROUGH SAWN KAKARALLI AND MORA 14 X 14 - 39- 12 X 12 TO 14 X 14 - 16- TO 39- ROUGH SA WN GREENHEART & KAKARALLI,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,R & H JAISINGH,01/14/2014,49050,22295,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM NEW YORK,Jamaica,NO MARKS NO NUMBERS NO MARKS NO NUMBERS,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,C/O RAMJIT & HENRY JAISINGH 10-12 S ARAH JOHANNAH EAST BANK DEMERARA GU YANA,11792,2,ZCSU8467753 ZCSU8914023,4500 4500,40,PCS,0,CF,ZIMUGTG06920, , ,55W,CTA273855 ZZZC924216 CTA273856 ZZZC924213,HONG KONG, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
"(45 PIECES ROUGH SAWN SHIBADAN LUMBER - 5,295BM - 12.49M3) (50 PIECES ROUGH SAWN MORA LUMBER - 2,204 BM - 5.19M3) (25 BUND LES WALLABA SHINGLES - 1.10M3) FREIGHT CO LLECT ALL LOCAL CHARGES AT DESTINATION FO R CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIGH",EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS & GREENHEART LIMITED,01/11/2014,22825,10375,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM PUSAN,Jamaica,EFPI/874448/RED ENDS,578 SOUND AVENUE P.O. BOX 922 578 W ADING RIVER NY 11792 USA,99 LALUNI STREET QUEENSTOWN GEORGET OWN GUYANA,11792,1,TRLU6470143,4200,10,BDL,0,CF,ZIMUGTG06897, , ,40W,CTA270071 ZZZC924025,UNITED KINGDOM, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
"(109 PIECES ROUGH SAWN GREENHEART LUMBER - 8,026BM) FREIGHT COLLECT ALL LOCAL CHA RGES AT DESTINATION FOR CONSIGNEE ACCOUNT SAID TO BE SAID TO WEIGH",EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS & GREENHEART LIMITED,01/11/2014,22390,10177,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM PUSAN,Jamaica,EFPI/874448/RED ENDS,578 SOUND AVENUE P.O. BOX 922 578 W ADING RIVER NY 11792 USA,99 LALUNI STREET QUEENSTOWN GEORGET OWN GUYANA,11792,1,ZCSU2562223,4200,10,BDL,0,CF,ZIMUGTG06899, , ,40W,CTA270073 ZZZC924009,UNITED KINGDOM, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
GREENHEART PILES - 940 LINEAR FEET (CHLO ROCARDIUM RODIEI) GREENHEART LUMBER - 8320BM 2-- X 4' X 12 - (CHLOROCARDIUM RODIEI) GREENHEART PILES - 840 LINEAR FEET (CHLO ROCARDIUM RODIEI) GREENHEART LUMBER - 8316BM 2' X 4' X 12- & 18- (CHLOROCARDIUM RODIEI),EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADE-LINC,01/11/2014,96930,44059,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM PUSAN,Jamaica,NO MARKS NO NUMBERS NO MARKS NO NUMBERS NO MARKS NO NUMBERS NO MARKS NO NUMBERS,"578 SOUND AVENUE WADING RIVER, NEW YORK 11792 U.S.A",37 AREA Q TURKEYEN EAST COAST DEME RARA GUYANA,11792,4,ZCSU8745047 ZCSU8957853 ZCSU8658600 ZCSU8768886,4500 4500 4500 4500,2140,PCS,0,CF,ZIMUGTG06906, , ,40W,CTA273721 ZZZC924211 CTA273719 ZZZC924119 CTA273722 ZZZC924096 CTA273720 ZZZC924118,UNITED KINGDOM, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
GREENHEART PILES - 859 LINEAR FEET (CHLO ROCARDIUM RODIEI) FREIGHT COLLECT ALL LOC AL CHARGES AT DESTINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADE-LINC,12/30/2013,14880,6764,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM SAN FRANCISCO,Jamaica,NO MARKS NO NUMBERS,578 SOUND AVENUE WADING RIVER P.O. BOX 922 NY 11792 USA,"37 AREA -Q-, TURKEYEN EAST COAST D EMERARA GUYANA",11792,1,ZCSU7011650,4500,32,PCS,0,CF,ZIMUGTG06865, , ,23W,CTA270152 ZZZC927737,GEORGIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
(20 PIECES GREENHEART SQUARE - 2560BM 12 -- X 12-- X 24- CHLOROCARDIUM RODIEI) (64 PIECES PURPLEHEART - 5760BM 3-- X 10-- X 16- PELTOGYNE SPP) FREIGHT COLLECT ALL L OCAL CHARGES AT DESTINATION FOR CONSIGNEE -S ACCOUNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADE-LINC,12/30/2013,18840,8564,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM SAN FRANCISCO,Jamaica,NO MARKS NO NUMBERS,"578 SOUND AVENUE WADING RIVER, NEW YORK 11792 U.S.A",37 AREA Q TURKEYEN EAST COAST DEME RARA GUYANA,11792,1,ZCSU8567270,4500,84,PCS,0,CF,ZIMUGTG06876, , ,23W,CTA269974 ZZZC921319,GEORGIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
"(49 PIECES ROUGH SAWN KABUKALLI LUMBER - 1,340BM - 3.16M3) (81 PIECES ROUGH SAWN TAURONIERO LUMBER - 4,786BM - 11.29M3) (1 4 PIECES ROUGH SAWN TATABU LUMBER - 536BM - 1.26M3) (12 PIECES ROUGH SAWN SHIBADAN LUMBER - 428BM - 1.01M3) (44 PIECES ROUG H SAWN GREENHEART LUMBER - 9.12BM - 2.15M 3) FREIGHT COLLECT ALL LOCAL CHARGES AT D ESTINATION FOR CONSIGNEE-S ACCOUNT SAID T O BE SAID TO WEIGH",EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS & GREENHEART LIMITED,12/15/2013,24150,10977,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM MONACO,Jamaica,EFPI/874447/BLUE ENDS,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,99 LALUNI STREET QUEENSTOWN GEORGET OWN GUYANA,11792,1,ZCSU8959820,4500,10,BDL,0,CF,ZIMUGTG06809, , ,28E,CTA267537 ZZZC925259,MALTA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
GREENHEART LUMBER - 8320BM (CHLOROCARDIU M RODIEI) FREIGHT COLLECT ALL LOCAL CHARG ES AT DESTINATION FOR CONSIGNEE-S ACCOUNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADE-LINC,12/15/2013,27110,12323,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM MONACO,Jamaica,NO MARKS NO NUMBERS,"578 SOUND AVENUE WADING RIVER, NEW YORK U.S.A",37 AREA Q TURKEYEN EAST COAST DEME RARA GUYANA, ,1,GVCU5323913,4500,1000,PCS,0,CF,ZIMUGTG06822, , ,28E,CTA268436 ZZZC921312,MALTA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
ROUND GREENHEART PILES PURCHASE ORDER NO. 874427 25 PCS ROUND GREENHEART PILES (43--4 7-) 17 PCS ROUND GREENHEART PILES (58--60-) 7 PCS ROUND GREENHEART PILES (61--62-),EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,VARIETY WOODS & GREENHEART LTD.,12/01/2013,154350,70000,Demerara,"New York/Newark Area, Newark, New Jersey",CORSO DREAM,Guyana,ROUND GREENHEART PILES PURCHASE ORDER NO. 874427 MARKS: EFP /VWL 874427/POG PINK ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","99 LALUNI STREET QUEENSTOWN GEORGETOWN, GUYANA",11792,1,NC, ,49,PCS,0, ,SOAI165GEONWK004, , ,165, ,MALTA, ,SOAI,SOREIDOM,LE ROBERT, ,97231,Z1 ROBERT,EVERGREEN FOREST PRODUCTS INC.,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792",GEORGETOWN
GREENHEART PILES PURCHASE ORDER NO. 001/EFPPW 26 PCS GREENHEART PILES (51--60-) 9 PCS GREENHEART PILES (61 --70-),EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,PARADISE WOODS,12/01/2013,110250,50000,Demerara,"New York/Newark Area, Newark, New Jersey",CORSO DREAM,Guyana,GREENHEART PILES PURCHASE ORDER N O. 001/EFPPW MAR KS: 001 RED ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792","LOT 7 HAGUE FRONT WEST COAST DEMERARA GEORGETOWN, GUYANA",11792,1,NC, ,35,PCS,0, ,SOAI165GEONWK005, , ,165, ,MALTA, ,SOAI,SOREIDOM,LE ROBERT, ,97231,Z1 ROBERT,EVERGREEN FOREST PRODUCTS INC.,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792",GEORGETOWN
GREENHEART PILES PURCHASE ORDER NO. 874431 6 PCS GREENHEART PILES (41--5 0-) 41 PCS GREEN HEART PILES (51--60-) 37 PCS GREENHEART PILES (61--70-),EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,R & H JAISINGH,12/01/2013,205065,93000,Demerara,"New York/Newark Area, Newark, New Jersey",CORSO DREAM,Guyana,GREENHEART PILES PURCHASE ORDER NO . 874431 R ED ENDS,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792",7-8 SARAH JOHANNAH EAST BANK DEMERARA GUYANA,11792,1,NC, ,84,PCS,0, ,SOAI165GEONWK006, , ,165, ,MALTA, ,SOAI,SOREIDOM,LE ROBERT, ,97231,Z1 ROBERT,EVERGREEN FOREST PRODUCTS INC.,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792",GEORGETOWN
QTY - BUNDLES/PCS GREENHEART PILES PURCHASE ORDER NO. 874423 135 PCS GREENHE ART PILES (41--50-) 190 PCS GREENHE ART PILES (51--60-) 176 PCS GREENHEART P ILES (61--70-),EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,TRADELINC,12/01/2013,1733130,786000,Demerara,"New York/Newark Area, Newark, New Jersey",CORSO DREAM,Guyana,GREENHEART PILES PURCHASE ORDER NO. 874423 GREEN/EFPI,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792",37 AREA Q TURKEYEN EAST COAST DEMERARA GUYANA,11792,1,NC, ,501,PCS,0, ,SOAI165GEONWK007, , ,165, ,MALTA, ,SOAI,SOREIDOM,LE ROBERT, ,97231,Z1 ROBERT,EVERGREEN FOREST PRODUCTS INC.,"PO BOX 922 578 SOUND AVENUE WADING RIVER, NY 11792",GEORGETOWN
ROUGH SAWN GREENHEART & PURPLEHEART 2 X 4 TO 2 X 12 - 7- TO 22- FREIGHT COLLECT A LL LOCAL CHARGES AT DESTINATION FOR CONSI GNEE-S ACCOUNT SAID TO BE SAID TO WEIGH,EVERGREEN FOREST PRODUCTS INC.,EVERGREEN FOREST PRODUCTS INC,R & H JAISINGH,11/29/2013,22580,10264,Port Bustamante,"New York/Newark Area, Newark, New Jersey",ZIM QINGDAO,Jamaica,NO MARKS NO NUMBERS,578 SOUND AVENUE P.O. BOX 922 WADIN G RIVER NY 11792 USA,C/O RAMJIT & HENRY JAISINGH 10-12 S ARAH JOHANNAH EAST BANK DEMERARA GU YANA,11792,1,BMOU4519845,4500,630,PCS,0,CF,ZIMUGTG06768, , ,42E,CTA266632 ZZZC928875,LIBERIA, ,ZIMU,ZIM ISRAEL NAVIGATION CO LTD,HAIFA, , , ,SAME AS CONSIGNEE,NO ADDRESS,GEORGETOWN
